"Date","DOY","Interval","VPD","LCON1","LCOS1","LCIN1","LCIS1","LCOS2","LCON2","LCON3","LCON4","LCOS4","LCON5","LCON6","LCOS6","LCON7","LCON8","LCOS8","LCON9","HOON10","HOOS10","HOIN10","HOIS10","HOON11","HOOS11","HOON12","HOOS12","HOON13","HOON14","HOOS14","HOON15","HOOS16","HOON16","HOOS17","HOON17"
2017-06-01,152,"24hr",74.981027,NA,2580.65518178094,1426.6927216068,946.695755695902,NA,3120.18021328499,1763.45180454761,1975.6804120391,2898.86271968645,1322.15834040268,1989.65847191779,2539.24669127591,2903.89001121079,762.496951777348,3914.48869822359,1563.62954245985,2775.67229138801,4039.52658861743,1208.59390987278,822.39899332321,1133.09795441719,1508.8456008449,1563.10866451173,1477.65401869465,2321.63262726077,1870.44374938137,2805.65276309522,2514.78022017177,2340.9476294091,2219.90222842942,3287.14004763518,1436.74802548345
2017-06-02,153,"24hr",91.6940487,NA,2749.93191651208,1550.68895656487,914.72912218855,NA,3537.1377751441,1868.7327296846,2301.46872151465,3219.19913416723,1527.61170422398,2321.81267005542,2908.49411636574,3242.19119277365,904.185061265835,4543.25419606435,1857.31758669288,3109.20033468923,4764.54301961425,1370.8436100124,978.172371404994,1317.44437767173,1634.27965955918,1743.83820035082,1602.76928924399,2564.61868095933,2097.71859727986,3016.74808708397,2923.31933992653,2650.36483485205,2435.40637236569,3658.46402754009,1529.28745214172
2017-06-03,154,"24hr",94.087924,NA,3421.72938533462,2036.90032656539,1233.19294903881,NA,4335.24311084066,2306.98526674771,2495.83128054522,3377.46171657972,1614.75175933668,2406.67916006576,3080.49748100542,3657.62317020554,914.194018354399,4642.55633737672,2028.60857897,3252.83898855865,5483.20805625911,1503.43458983113,1125.61380296998,1381.86946113609,1698.44713494583,1729.90399183462,1567.65946741651,2805.88767937368,2185.62608457636,3285.10407161455,3551.37546906372,2777.06665245208,2594.26152248501,3965.06554579039,1560.87347154367
2017-06-04,155,"24hr",45.978394,NA,2699.19284775293,1659.56605290389,1114.28212760811,NA,3239.2253265009,2010.25563216593,1679.83238995458,2345.81062495003,1179.98660748019,1708.16913954671,2194.55118889124,2489.75691791545,648.45373653385,3307.8538989516,1359.66950367293,2477.71187787016,3642.91622090298,1075.67151056589,768.676138483679,1025.99114357304,1263.04746288077,1344.74553294781,1318.31328386808,2042.37469737403,1560.87062302914,2250.80569091565,1889.04985572807,1985.16456352487,1859.73306350809,2759.17702700492,1132.85751304733
2017-06-05,156,"24hr",9.191109,NA,496.884213424431,249.952402521891,191.878138546474,NA,589.841586552327,400.946294932111,387.868226479995,665.665555978685,349.246462999364,422.982608135346,576.903777429748,458.815185346694,171.219127975958,1135.4849542727,299.306064583855,702.13904672167,685.899816496385,255.821018138301,177.475830696888,315.176999491009,371.541358627005,581.770261822479,554.263771028675,456.30455730986,508.881983370799,516.121268216548,769.149507336047,585.753835322033,544.684838604021,700.228985500657,409.038713049701
2017-06-06,157,"24hr",95.908351,NA,2341.96241525779,1160.92003634103,761.921434955476,NA,2838.82657898396,1579.60111888519,1905.17515151707,2873.55121154224,1293.4907178711,1957.92789922836,2524.33609928909,2583.98319466016,786.586386731967,4087.25976143131,1522.47138522782,2627.14710438814,3633.14371239684,1116.40927619099,829.649673663043,1159.68417812854,1391.62319352658,1659.74558936202,1483.67457776411,1970.26208701019,1947.07317136615,2475.31348874706,1481.52391364715,2249.87385472564,2167.84201402577,3050.56619509386,1481.0709100792
2017-06-07,158,"24hr",68.675226,NA,2529.02458544033,1424.16344101982,1102.10915609593,NA,3099.9981519958,1984.50810642311,1753.27355725427,2707.49482384004,1251.41778482399,1934.54582143029,2483.95874125855,2279.53108077315,777.918442007616,4213.76855419021,1364.18091634933,2644.93003995168,3485.69729450739,1074.42523194967,796.877467046255,1148.99400434489,1423.62791349559,1762.84398124912,1585.54810513886,2002.72371758062,1784.4922117432,2346.85699718704,1552.14725982618,2210.6792964649,2093.83734607001,3031.90278390572,1431.88514823034
2017-06-08,159,"24hr",39.537045,NA,2121.05723146682,1244.757842839,947.64507897633,NA,2792.45476317047,1715.08895799506,1278.28405527827,2052.69043524052,942.053478182662,1432.97230588585,1892.1301971079,1615.93459752236,553.37584671757,3467.4947111289,1079.23139734311,2005.28410087797,2907.27834854452,846.037431178131,661.231695155819,942.530471016759,1134.09699310359,1409.73466971156,1284.06392119639,1514.444959339,1320.43554346258,1802.53243360015,1525.52738483122,1810.22166924537,1626.14845778023,2397.37741907225,1152.63415565198
2017-06-09,160,"24hr",69.37009,NA,2377.63789883194,1201.29246239431,695.722241600224,NA,3054.63810724394,1555.64240699726,1876.70525418698,2782.43677980145,1256.30302691304,1976.55157980591,2542.69521114271,2612.01477886679,713.511533104107,3935.6716371274,1554.17921543727,2800.46063161723,4258.82902485435,1073.66994388891,820.918467532334,1148.87806106191,1397.99358002514,1552.82635057542,1387.2034847258,2231.72322187579,1809.49206931431,2555.33119632289,2419.20166808955,2329.8194926112,2142.87522585985,3270.78099334406,1341.89942026063
2017-06-10,161,"24hr",81.957761,881.13735064694,3117.92168274055,1703.07890003387,927.770307406137,4077.9095538878,3767.84328419452,1906.29014561164,2554.4580329535,3372.13550717729,1646.46154328552,2478.84661790825,3171.03976695674,3382.15188686657,997.019481779534,4449.81538376675,2069.99656171585,3332.23541459953,5129.55492836838,1401.92886022054,1054.0724549969,1365.17448647249,1673.93137110534,1707.60925296585,1549.31725440874,2858.61170986807,2193.4825957991,3067.89733663199,3138.87401808714,2749.50366988491,2574.35810112705,3759.91006674555,1380.82219990874
